日期,股票代码,股票简称,回报率(不考虑分红)
20180329,601288    ,农业银行,0.0259
20180329,601328    ,交通银行,0.0113
20180329,601336    ,新华保险,0.0417
20180330,600016    ,民生银行,-0.0111
20180330,600309    ,万华化学,0.0000
20180330,600340    ,华夏幸福,-0.0229
20180330,600690    ,青岛海尔,-0.0145
20180330,600703    ,三安光电,0.0065
20180330,600887    ,伊利股份,0.0182
20180330,601166    ,兴业银行,-0.0130
20180330,601186    ,中国铁建,0.0041
20180330,601211    ,国泰君安,-0.0018
20180330,601288    ,农业银行,-0.0126
20180330,601328    ,交通银行,-0.0128
20180330,601336    ,新华保险,-0.0198
20180402,600016    ,民生银行,-0.0038
20180402,600309    ,万华化学,0.0000
20180402,600340    ,华夏幸福,0.0055
20180402,600690    ,青岛海尔,-0.0193
20180402,600703    ,三安光电,0.0326
20180402,600887    ,伊利股份,-0.0186
20180402,601166    ,兴业银行,-0.0072
20180402,601186    ,中国铁建,0.0102
20180402,601211    ,国泰君安,0.0076
20180402,601288    ,农业银行,-0.0179
20180402,601328    ,交通银行,-0.0032
20180402,601336    ,新华保险,-0.0126
20180403,600016    ,民生银行,-0.0063
20180403,600309    ,万华化学,0.0000
20180403,600340    ,华夏幸福,-0.0218
20180403,600690    ,青岛海尔,0.0017
20180403,600703    ,三安光电,-0.0369
20180403,600887    ,伊利股份,0.0197
20180403,601166    ,兴业银行,-0.0115
20180403,601186    ,中国铁建,-0.0061
20180403,601211    ,国泰君安,0.0000
20180403,601288    ,农业银行,-0.0026
20180403,601328    ,交通银行,-0.0049
20180403,601336    ,新华保险,-0.0070
20180404,600016    ,民生银行,0.0013
20180404,600309    ,万华化学,0.0000
20180404,600340    ,华夏幸福,-0.0034
20180404,600690    ,青岛海尔,0.0202
20180404,600703    ,三安光电,-0.0405
20180404,600887    ,伊利股份,0.0435
20180404,601166    ,兴业银行,-0.0031
20180404,601186    ,中国铁建,-0.0051
20180404,601211    ,国泰君安,-0.0047
20180404,601288    ,农业银行,-0.0052
20180404,601328    ,交通银行,-0.0016
20180404,601336    ,新华保险,0.0084
20180409,600016    ,民生银行,-0.0025
20180409,600309    ,万华化学,0.0000
20180409,600340    ,华夏幸福,-0.0072
20180409,600690    ,青岛海尔,-0.0170
20180409,600703    ,三安光电,-0.0040
20180409,600887    ,伊利股份,-0.0387
20180409,601166    ,兴业银行,-0.0012
20180409,601186    ,中国铁建,0.0092
20180409,601211    ,国泰君安,0.0082
20180409,601288    ,农业银行,0.0052
20180409,601328    ,交通银行,-0.0016
20180409,601336    ,新华保险,0.0180
20180410,600016    ,民生银行,0.0177
20180410,600309    ,万华化学,0.0000
20180410,600340    ,华夏幸福,0.0272
20180410,600690    ,青岛海尔,0.0363
20180410,600703    ,三安光电,-0.0023
20180410,600887    ,伊利股份,0.0014
20180410,601166    ,兴业银行,0.0233
20180410,601186    ,中国铁建,0.0213
20180410,601211    ,国泰君安,0.0197
20180410,601288    ,农业银行,0.0287
20180410,601328    ,交通银行,0.0180
20180410,601336    ,新华保险,0.0250
20180411,600016    ,民生银行,0.0050
20180411,600309    ,万华化学,0.0000
20180411,600340    ,华夏幸福,0.0110
20180411,600690    ,青岛海尔,-0.0083
20180411,600703    ,三安光电,0.0321
20180411,600887    ,伊利股份,0.0276
20180411,601166    ,兴业银行,0.0024
20180411,601186    ,中国铁建,-0.0030
20180411,601211    ,国泰君安,-0.0011
20180411,601288    ,农业银行,0.0127
20180411,601328    ,交通银行,0.0096
20180411,601336    ,新华保险,-0.0168
20180412,600016    ,民生银行,-0.0012
20180412,600309    ,万华化学,0.0000
20180412,600340    ,华夏幸福,-0.0172
20180412,600690    ,青岛海尔,-0.0034
20180412,600703    ,三安光电,-0.0272
20180412,600887    ,伊利股份,-0.0177
20180412,601166    ,兴业银行,-0.0132
20180412,601186    ,中国铁建,-0.0090
20180412,601211    ,国泰君安,-0.0057
20180412,601288    ,农业银行,-0.0226
20180412,601328    ,交通银行,-0.0096
20180412,601336    ,新华保险,-0.0131
20180413,600016    ,民生银行,-0.0074
20180413,600309    ,万华化学,0.0000
20180413,600340    ,华夏幸福,0.0006
20180413,600690    ,青岛海尔,-0.0101
20180413,600703    ,三安光电,0.0104
20180413,600887    ,伊利股份,-0.0187
20180413,601166    ,兴业银行,-0.0024
20180413,601186    ,中国铁建,0.0010
20180413,601211    ,国泰君安,-0.0086
20180413,601288    ,农业银行,-0.0077
20180413,601328    ,交通银行,-0.0048
20180413,601336    ,新华保险,-0.0185
20180416,600016    ,民生银行,-0.0200
20180416,600309    ,万华化学,0.0000
20180416,600340    ,华夏幸福,-0.1000
20180416,600690    ,青岛海尔,-0.0153
20180416,600703    ,三安光电,0.0049
20180416,600887    ,伊利股份,-0.0127
20180416,601166    ,兴业银行,-0.0249
20180416,601186    ,中国铁建,-0.0141
20180416,601211    ,国泰君安,-0.0162
20180416,601288    ,农业银行,-0.0310
20180416,601328    ,交通银行,-0.0162
20180416,601336    ,新华保险,-0.0480
20180417,600016    ,民生银行,-0.0013
20180417,600309    ,万华化学,0.0000
20180417,600340    ,华夏幸福,-0.0320
20180417,600690    ,青岛海尔,-0.0156
20180417,600703    ,三安光电,-0.0222
20180417,600887    ,伊利股份,-0.0071
20180417,601166    ,兴业银行,-0.0012
20180417,601186    ,中国铁建,-0.0010
20180417,601211    ,国泰君安,0.0176
20180417,601288    ,农业银行,-0.0053
20180417,601328    ,交通银行,-0.0049
20180417,601336    ,新华保险,-0.0314
20180418,600016    ,民生银行,0.0089
20180418,600309    ,万华化学,0.0000
20180418,600340    ,华夏幸福,-0.0197
20180418,600690    ,青岛海尔,-0.0188
20180418,600703    ,三安光电,0.0404
20180418,600887    ,伊利股份,0.0101
20180418,601166    ,兴业银行,0.0044
20180418,601186    ,中国铁建,0.0102
20180418,601211    ,国泰君安,0.0150
20180418,601288    ,农业银行,0.0107
20180418,601328    ,交通银行,0.0066
20180418,601336    ,新华保险,0.0010
20180419,600016    ,民生银行,0.0025
20180419,600309    ,万华化学,0.0000
20180419,600340    ,华夏幸福,0.0276
20180419,600690    ,青岛海尔,0.0209
20180419,600703    ,三安光电,0.0074
20180419,600887    ,伊利股份,0.0306
20180419,601166    ,兴业银行,0.0050
20180419,601186    ,中国铁建,-0.0020
20180419,601211    ,国泰君安,0.0028
20180419,601288    ,农业银行,0.0027
20180419,601328    ,交通银行,0.0016
20180419,601336    ,新华保险,0.0062
20180420,600016    ,民生银行,-0.0177
20180420,600309    ,万华化学,0.0000
20180420,600340    ,华夏幸福,0.0000
20180420,600690    ,青岛海尔,-0.0006
20180420,600703    ,三安光电,-0.0576
20180420,600887    ,伊利股份,-0.0390
20180420,601166    ,兴业银行,-0.0019
20180420,601186    ,中国铁建,-0.0293
20180420,601211    ,国泰君安,-0.0357
20180420,601288    ,农业银行,-0.0106
20180420,601328    ,交通银行,-0.0049
20180420,601336    ,新华保险,-0.0190
20180423,600016    ,民生银行,-0.0026
20180423,600309    ,万华化学,0.0000
20180423,600340    ,华夏幸福,0.0255
20180423,600690    ,青岛海尔,0.0176
20180423,600703    ,三安光电,-0.0005
20180423,600887    ,伊利股份,0.0158
20180423,601166    ,兴业银行,0.0000
20180423,601186    ,中国铁建,0.0063
20180423,601211    ,国泰君安,0.0247
20180423,601288    ,农业银行,0.0053
20180423,601328    ,交通银行,0.0016
20180423,601336    ,新华保险,0.0238
20180424,600016    ,民生银行,0.0142
20180424,600309    ,万华化学,0.0000
20180424,600340    ,华夏幸福,0.0269
20180424,600690    ,青岛海尔,0.0270
20180424,600703    ,三安光电,0.0087
20180424,600887    ,伊利股份,0.0301
20180424,601166    ,兴业银行,0.0173
20180424,601186    ,中国铁建,0.0238
20180424,601211    ,国泰君安,0.0201
20180424,601288    ,农业银行,0.0213
20180424,601328    ,交通银行,0.0148
20180424,601336    ,新华保险,0.0413
20180425,600016    ,民生银行,-0.0165
20180425,600309    ,万华化学,0.0000
20180425,600340    ,华夏幸福,-0.0265
20180425,600690    ,青岛海尔,-0.0084
20180425,600703    ,三安光电,-0.0474
20180425,600887    ,伊利股份,0.0220
20180425,601166    ,兴业银行,-0.0189
20180425,601186    ,中国铁建,0.0000
20180425,601211    ,国泰君安,-0.0062
20180425,601288    ,农业银行,-0.0078
20180425,601328    ,交通银行,-0.0065
20180425,601336    ,新华保险,-0.0207
20180426,600016    ,民生银行,-0.0090
20180426,600309    ,万华化学,0.0000
20180426,600340    ,华夏幸福,-0.0157
20180426,600690    ,青岛海尔,-0.0181
20180426,600703    ,三安光电,-0.0798
20180426,600887    ,伊利股份,-0.0185
20180426,601166    ,兴业银行,-0.0012
20180426,601186    ,中国铁建,-0.0091
20180426,601211    ,国泰君安,-0.0170
20180426,601288    ,农业银行,-0.0052
20180426,601328    ,交通银行,-0.0016
20180426,601336    ,新华保险,-0.0360
20180427,600016    ,民生银行,0.0052
20180427,600309    ,万华化学,0.0000
20180427,600340    ,华夏幸福,0.0059
20180427,600690    ,青岛海尔,-0.0138
20180427,600703    ,三安光电,0.0119
20180427,600887    ,伊利股份,-0.1000
20180427,601166    ,兴业银行,0.0000
20180427,601186    ,中国铁建,0.0112
20180427,601211    ,国泰君安,0.0155
20180427,601288    ,农业银行,0.0053
20180427,601328    ,交通银行,0.0082
20180427,601336    ,新华保险,0.0444
20180502,600016    ,民生银行,0.0026
20180502,600309    ,万华化学,0.0000
20180502,600340    ,华夏幸福,-0.0103
20180502,600690    ,青岛海尔,0.0198
20180502,600703    ,三安光电,0.0282
20180502,600887    ,伊利股份,-0.0396
20180502,601166    ,兴业银行,-0.0025
20180502,601186    ,中国铁建,-0.0050
20180502,601211    ,国泰君安,-0.0028
20180502,601288    ,农业银行,0.0131
20180502,601328    ,交通银行,0.0016
20180502,601336    ,新华保险,-0.0005
20180503,600016    ,民生银行,0.0065
20180503,600309    ,万华化学,0.0000
20180503,600340    ,华夏幸福,0.0063
20180503,600690    ,青岛海尔,0.0286
20180503,600703    ,三安光电,0.0424
20180503,600887    ,伊利股份,-0.0040
20180503,601166    ,兴业银行,-0.0006
20180503,601186    ,中国铁建,0.0071
20180503,601211    ,国泰君安,0.0170
20180503,601288    ,农业银行,-0.0052
20180503,601328    ,交通银行,-0.0065
20180503,601336    ,新华保险,0.0323
20180504,600016    ,民生银行,0.0026
20180504,600309    ,万华化学,0.0000
20180504,600340    ,华夏幸福,-0.0014
20180504,600690    ,青岛海尔,-0.0156
20180504,600703    ,三安光电,-0.0062
20180504,600887    ,伊利股份,-0.0123
20180504,601166    ,兴业银行,-0.0037
20180504,601186    ,中国铁建,-0.0070
20180504,601211    ,国泰君安,-0.0061
20180504,601288    ,农业银行,-0.0026
20180504,601328    ,交通银行,-0.0081
20180504,601336    ,新华保险,-0.0148
20180507,600016    ,民生银行,0.0038
20180507,600309    ,万华化学,0.0000
20180507,600340    ,华夏幸福,0.0093
20180507,600690    ,青岛海尔,0.0299
20180507,600703    ,三安光电,0.0067
20180507,600887    ,伊利股份,0.0459
20180507,601166    ,兴业银行,0.0056
20180507,601186    ,中国铁建,0.0051
20180507,601211    ,国泰君安,0.0135
20180507,601288    ,农业银行,0.0078
20180507,601328    ,交通银行,0.0049
20180507,601336    ,新华保险,0.0345
20180508,600016    ,民生银行,0.0102
20180508,600309    ,万华化学,0.0000
20180508,600340    ,华夏幸福,0.0120
20180508,600690    ,青岛海尔,0.0082
20180508,600703    ,三安光电,0.0158
20180508,600887    ,伊利股份,0.0127
20180508,601166    ,兴业银行,0.0124
20180508,601186    ,中国铁建,0.0061
20180508,601211    ,国泰君安,-0.0017
20180508,601288    ,农业银行,0.0104
20180508,601328    ,交通银行,0.0082
20180508,601336    ,新华保险,0.0301
20180509,600016    ,民生银行,0.0025
20180509,600309    ,万华化学,0.0000
20180509,600340    ,华夏幸福,-0.0132
20180509,600690    ,青岛海尔,-0.0120
20180509,600703    ,三安光电,-0.0075
20180509,600887    ,伊利股份,-0.0027
20180509,601166    ,兴业银行,-0.0025
20180509,601186    ,中国铁建,-0.0070
20180509,601211    ,国泰君安,-0.0078
20180509,601288    ,农业银行,0.0000
20180509,601328    ,交通银行,0.0016
20180509,601336    ,新华保险,0.0096
20180510,600016    ,民生银行,0.0000
20180510,600309    ,万华化学,0.0000
20180510,600340    ,华夏幸福,0.0000
20180510,600690    ,青岛海尔,0.0022
20180510,600703    ,三安光电,-0.0095
20180510,600887    ,伊利股份,0.0057
20180510,601166    ,兴业银行,0.0012
20180510,601186    ,中国铁建,-0.0010
20180510,601211    ,国泰君安,0.0045
20180510,601288    ,农业银行,-0.0026
20180510,601328    ,交通银行,0.0016
20180510,601336    ,新华保险,-0.0074
20180511,600016    ,民生银行,-0.0013
20180511,600309    ,万华化学,0.0000
20180511,600340    ,华夏幸福,-0.0103
20180511,600690    ,青岛海尔,-0.0137
20180511,600703    ,三安光电,-0.0081
20180511,600887    ,伊利股份,-0.0178
20180511,601166    ,兴业银行,0.0031
20180511,601186    ,中国铁建,-0.0020
20180511,601211    ,国泰君安,-0.0084
20180511,601288    ,农业银行,0.0051
20180511,601328    ,交通银行,0.0032
20180511,601336    ,新华保险,-0.0064
20180514,600016    ,民生银行,0.0025
20180514,600309    ,万华化学,0.0000
20180514,600340    ,华夏幸福,-0.0094
20180514,600690    ,青岛海尔,0.0306
20180514,600703    ,三安光电,0.0474
20180514,600887    ,伊利股份,0.0436
20180514,601166    ,兴业银行,0.0031
20180514,601186    ,中国铁建,-0.0091
20180514,601211    ,国泰君安,-0.0011
20180514,601288    ,农业银行,0.0077
20180514,601328    ,交通银行,0.0032
20180514,601336    ,新华保险,-0.0058
20180515,600016    ,民生银行,-0.0038
20180515,600309    ,万华化学,0.0000
20180515,600340    ,华夏幸福,0.0053
20180515,600690    ,青岛海尔,0.0157
20180515,600703    ,三安光电,0.0014
20180515,600887    ,伊利股份,0.0011
20180515,601166    ,兴业银行,-0.0018
20180515,601186    ,中国铁建,-0.0031
20180515,601211    ,国泰君安,-0.0062
20180515,601288    ,农业银行,-0.0051
20180515,601328    ,交通银行,-0.0048
20180515,601336    ,新华保险,0.0060
20180516,600016    ,民生银行,-0.0114
20180516,600309    ,万华化学,0.0000
20180516,600340    ,华夏幸福,0.0244
20180516,600690    ,青岛海尔,0.0000
20180516,600703    ,三安光电,0.0115
20180516,600887    ,伊利股份,0.0185
20180516,601166    ,兴业银行,-0.0104
20180516,601186    ,中国铁建,-0.0082
20180516,601211    ,国泰君安,-0.0091
20180516,601288    ,农业银行,-0.0179
20180516,601328    ,交通银行,-0.0113
20180516,601336    ,新华保险,-0.0385
20180517,600016    ,民生银行,0.0000
20180517,600309    ,万华化学,0.0000
20180517,600340    ,华夏幸福,-0.0044
20180517,600690    ,青岛海尔,-0.0319
20180517,600703    ,三安光电,-0.0251
20180517,600887    ,伊利股份,-0.0116
20180517,601166    ,兴业银行,0.0000
20180517,601186    ,中国铁建,-0.0010
20180517,601211    ,国泰君安,-0.0086
20180517,601288    ,农业银行,0.0000
20180517,601328    ,交通银行,-0.0016
20180517,601336    ,新华保险,0.0051
20180518,600016    ,民生银行,0.0115
20180518,600309    ,万华化学,0.0000
20180518,600340    ,华夏幸福,0.0048
20180518,600690    ,青岛海尔,0.0104
20180518,600703    ,三安光电,0.0000
20180518,600887    ,伊利股份,0.0084
20180518,601166    ,兴业银行,0.0087
20180518,601186    ,中国铁建,0.0104
20180518,601211    ,国泰君安,0.0133
20180518,601288    ,农业银行,0.0130
20180518,601328    ,交通银行,0.0082
20180518,601336    ,新华保险,0.0244
20180521,600016    ,民生银行,0.0025
20180521,600309    ,万华化学,0.0000
20180521,600340    ,华夏幸福,0.0163
20180521,600690    ,青岛海尔,0.0103
20180521,600703    ,三安光电,0.0388
20180521,600887    ,伊利股份,-0.0069
20180521,601166    ,兴业银行,0.0018
20180521,601186    ,中国铁建,0.0072
20180521,601211    ,国泰君安,0.0046
20180521,601288    ,农业银行,0.0051
20180521,601328    ,交通银行,0.0032
20180521,601336    ,新华保险,0.0099
20180522,600016    ,民生银行,-0.0076
20180522,600309    ,万华化学,0.0000
20180522,600340    ,华夏幸福,-0.0120
20180522,600690    ,青岛海尔,-0.0097
20180522,600703    ,三安光电,-0.0018
20180522,600887    ,伊利股份,-0.0004
20180522,601166    ,兴业银行,-0.0073
20180522,601186    ,中国铁建,-0.0081
20180522,601211    ,国泰君安,-0.0074
20180522,601288    ,农业银行,-0.0077
20180522,601328    ,交通银行,-0.0032
20180522,601336    ,新华保险,-0.0257
20180523,600016    ,民生银行,-0.0114
20180523,600309    ,万华化学,0.0000
20180523,600340    ,华夏幸福,-0.0291
20180523,600690    ,青岛海尔,-0.0201
20180523,600703    ,三安光电,-0.0234
20180523,600887    ,伊利股份,-0.0363
20180523,601166    ,兴业银行,-0.0123
20180523,601186    ,中国铁建,-0.0144
20180523,601211    ,国泰君安,-0.0120
20180523,601288    ,农业银行,-0.0154
20180523,601328    ,交通银行,-0.0113
20180523,601336    ,新华保险,-0.0253
20180524,600016    ,民生银行,0.0026
20180524,600309    ,万华化学,0.0000
20180524,600340    ,华夏幸福,0.0052
20180524,600690    ,青岛海尔,-0.0017
20180524,600703    ,三安光电,-0.0171
20180524,600887    ,伊利股份,-0.0129
20180524,601166    ,兴业银行,-0.0012
20180524,601186    ,中国铁建,0.0010
20180524,601211    ,国泰君安,-0.0087
20180524,601288    ,农业银行,-0.0104
20180524,601328    ,交通银行,-0.0033
20180524,601336    ,新华保险,-0.0113
20180525,600016    ,民生银行,-0.0038
20180525,600309    ,万华化学,0.0000
20180525,600340    ,华夏幸福,0.0014
20180525,600690    ,青岛海尔,0.0189
20180525,600703    ,三安光电,-0.0094
20180525,600887    ,伊利股份,0.0019
20180525,601166    ,兴业银行,0.0031
20180525,601186    ,中国铁建,-0.0104
20180525,601211    ,国泰君安,-0.0093
20180525,601288    ,农业银行,-0.0422
20180525,601328    ,交通银行,0.0016
20180525,601336    ,新华保险,0.0023
20180528,600016    ,民生银行,0.0039
20180528,600309    ,万华化学,0.0000
20180528,600340    ,华夏幸福,-0.0187
20180528,600690    ,青岛海尔,0.0218
20180528,600703    ,三安光电,-0.0076
20180528,600887    ,伊利股份,0.0315
20180528,601166    ,兴业银行,-0.0031
20180528,601186    ,中国铁建,-0.0053
20180528,601211    ,国泰君安,0.0065
20180528,601288    ,农业银行,-0.0055
20180528,601328    ,交通银行,-0.0033
20180528,601336    ,新华保险,0.0086
20180529,600016    ,民生银行,-0.0051
20180529,600309    ,万华化学,0.0000
20180529,600340    ,华夏幸福,-0.0145
20180529,600690    ,青岛海尔,0.0053
20180529,600703    ,三安光电,0.0029
20180529,600887    ,伊利股份,0.0283
20180529,601166    ,兴业银行,0.0050
20180529,601186    ,中国铁建,-0.0084
20180529,601211    ,国泰君安,-0.0169
20180529,601288    ,农业银行,0.0028
20180529,601328    ,交通银行,0.0033
20180529,601336    ,新华保险,-0.0111
20180530,600016    ,民生银行,-0.0206
20180530,600309    ,万华化学,0.0000
20180530,600340    ,华夏幸福,-0.0398
20180530,600690    ,青岛海尔,0.0000
20180530,600703    ,三安光电,-0.0171
20180530,600887    ,伊利股份,0.0232
20180530,601166    ,兴业银行,-0.0168
20180530,601186    ,中国铁建,-0.0351
20180530,601211    ,国泰君安,-0.0232
20180530,601288    ,农业银行,-0.0166
20180530,601328    ,交通银行,-0.0197
20180530,601336    ,新华保险,-0.0351
20180531,600016    ,民生银行,0.0066
20180531,600309    ,万华化学,0.0000
20180531,600340    ,华夏幸福,0.0112
20180531,600690    ,青岛海尔,0.0674
20180531,600703    ,三安光电,0.0048
20180531,600887    ,伊利股份,0.0996
20180531,601166    ,兴业银行,0.0076
20180531,601186    ,中国铁建,0.0121
20180531,601211    ,国泰君安,0.0213
20180531,601288    ,农业银行,0.0084
20180531,601328    ,交通银行,0.0067
20180531,601336    ,新华保险,0.0213
20180601,600016    ,民生银行,0.0065
20180601,600309    ,万华化学,0.0000
20180601,600340    ,华夏幸福,0.0081
20180601,600690    ,青岛海尔,-0.0224
20180601,600703    ,三安光电,-0.0058
20180601,600887    ,伊利股份,-0.0264
20180601,601166    ,兴业银行,-0.0044
20180601,601186    ,中国铁建,0.0000
20180601,601211    ,国泰君安,-0.0071
20180601,601288    ,农业银行,0.0028
20180601,601328    ,交通银行,-0.0017
20180601,601336    ,新华保险,-0.0150
20180604,600016    ,民生银行,0.0013
20180604,600309    ,万华化学,0.0999
20180604,600340    ,华夏幸福,0.0205
20180604,600690    ,青岛海尔,0.0321
20180604,600703    ,三安光电,-0.0184
20180604,600887    ,伊利股份,0.0262
20180604,601166    ,兴业银行,0.0095
20180604,601186    ,中国铁建,0.0055
20180604,601211    ,国泰君安,0.0042
20180604,601288    ,农业银行,0.0167
20180604,601328    ,交通银行,0.0067
20180604,601336    ,新华保险,0.0327
20180605,600016    ,民生银行,-0.0039
20180605,600309    ,万华化学,0.1000
20180605,600340    ,华夏幸福,0.0000
20180605,600690    ,青岛海尔,0.0094
20180605,600703    ,三安光电,0.0667
20180605,600887    ,伊利股份,0.0203
20180605,601166    ,兴业银行,-0.0012
20180605,601186    ,中国铁建,0.0011
20180605,601211    ,国泰君安,0.0000
20180605,601288    ,农业银行,0.0027
20180605,601328    ,交通银行,-0.0017
20180605,601336    ,新华保险,0.0369
20180606,600016    ,民生银行,-0.0052
20180606,600309    ,万华化学,0.0324
20180606,600340    ,华夏幸福,-0.0165
20180606,600690    ,青岛海尔,0.0107
20180606,600703    ,三安光电,-0.0042
20180606,600887    ,伊利股份,-0.0117
20180606,601166    ,兴业银行,-0.0050
20180606,601186    ,中国铁建,-0.0065
20180606,601211    ,国泰君安,-0.0024
20180606,601288    ,农业银行,-0.0082
20180606,601328    ,交通银行,-0.0033
20180606,601336    ,新华保险,-0.0011
20180607,600016    ,民生银行,0.0000
20180607,600309    ,万华化学,0.0538
20180607,600340    ,华夏幸福,0.0244
20180607,600690    ,青岛海尔,-0.0184
20180607,600703    ,三安光电,0.0051
20180607,600887    ,伊利股份,-0.0157
20180607,601166    ,兴业银行,0.0044
20180607,601186    ,中国铁建,0.0011
20180607,601211    ,国泰君安,0.0048
20180607,601288    ,农业银行,0.0055
20180607,601328    ,交通银行,0.0017
20180607,601336    ,新华保险,0.0147
20180608,600016    ,民生银行,-0.0183
20180608,600309    ,万华化学,-0.0110
20180608,600340    ,华夏幸福,-0.0160
20180608,600690    ,青岛海尔,0.0025
20180608,600703    ,三安光电,-0.0060
20180608,600887    ,伊利股份,-0.0023
20180608,601138    ,工业富联,0.0000
20180608,601166    ,兴业银行,-0.0113
20180608,601186    ,中国铁建,-0.0261
20180608,601211    ,国泰君安,-0.0221
20180608,601288    ,农业银行,-0.0191
20180608,601328    ,交通银行,-0.0100
20180608,601336    ,新华保险,-0.0234
20180611,600016    ,民生银行,-0.0013
20180611,600309    ,万华化学,0.0392
20180611,600340    ,华夏幸福,0.0268
20180611,600690    ,青岛海尔,0.0000
20180611,600703    ,三安光电,-0.0354
20180611,600887    ,伊利股份,0.0055
20180611,601138    ,工业富联,0.0998
20180611,601166    ,兴业银行,0.0063
20180611,601186    ,中国铁建,0.0078
20180611,601211    ,国泰君安,0.0043
20180611,601288    ,农业银行,0.0028
20180611,601328    ,交通银行,0.0000
20180611,601336    ,新华保险,0.0073
20180612,600016    ,民生银行,-0.0040
20180612,600309    ,万华化学,0.0049
20180612,600340    ,华夏幸福,0.0049
20180612,600690    ,青岛海尔,0.0157
20180612,600703    ,三安光电,-0.0010
20180612,600887    ,伊利股份,0.0311
20180612,601138    ,工业富联,0.1000
20180612,601166    ,兴业银行,-0.0013
20180612,601186    ,中国铁建,0.0211
20180612,601211    ,国泰君安,0.0067
20180612,601288    ,农业银行,0.0000
20180612,601328    ,交通银行,-0.0017
20180612,601336    ,新华保险,0.0321
20180613,600016    ,民生银行,-0.0080
20180613,600309    ,万华化学,-0.0050
20180613,600340    ,华夏幸福,0.0175
20180613,600690    ,青岛海尔,-0.0005
20180613,600703    ,三安光电,-0.0111
20180613,600887    ,伊利股份,-0.0154
20180613,601138    ,工业富联,0.0721
20180613,601166    ,兴业银行,0.0019
20180613,601186    ,中国铁建,-0.0098
20180613,601211    ,国泰君安,-0.0151
20180613,601288    ,农业银行,-0.0028
20180613,601328    ,交通银行,0.0000
20180613,601336    ,新华保险,-0.0026
20180614,600016    ,民生银行,0.0040
20180614,600309    ,万华化学,-0.0312
20180614,600340    ,华夏幸福,-0.0065
20180614,600690    ,青岛海尔,-0.0145
20180614,600703    ,三安光电,-0.0518
20180614,600887    ,伊利股份,-0.0265
20180614,601138    ,工业富联,-0.0945
20180614,601166    ,兴业银行,0.0000
20180614,601186    ,中国铁建,0.0000
20180614,601211    ,国泰君安,0.0141
20180614,601288    ,农业银行,0.0056
20180614,601328    ,交通银行,0.0017
20180614,601336    ,新华保险,0.0152
20180615,600016    ,民生银行,0.0013
20180615,600309    ,万华化学,0.0044
20180615,600340    ,华夏幸福,0.0097
20180615,600690    ,青岛海尔,0.0128
20180615,600703    ,三安光电,0.0046
20180615,600887    ,伊利股份,-0.0288
20180615,601138    ,工业富联,-0.0305
20180615,601166    ,兴业银行,-0.0308
20180615,601186    ,中国铁建,-0.0187
20180615,601211    ,国泰君安,-0.0097
20180615,601288    ,农业银行,0.0055
20180615,601328    ,交通银行,0.0067
20180615,601336    ,新华保险,-0.0055
20180619,600016    ,民生银行,-0.0268
20180619,600309    ,万华化学,-0.0123
20180619,600340    ,华夏幸福,-0.0330
20180619,600690    ,青岛海尔,-0.0296
20180619,600703    ,三安光电,-0.0056
20180619,600887    ,伊利股份,-0.0479
20180619,601138    ,工业富联,-0.1001
20180619,601166    ,兴业银行,0.0032
20180619,601186    ,中国铁建,-0.0425
20180619,601211    ,国泰君安,-0.0701
20180619,601288    ,农业银行,0.0000
20180619,601328    ,交通银行,0.0033
20180619,601336    ,新华保险,-0.0004
20180620,600016    ,民生银行,0.0069
20180620,600309    ,万华化学,-0.0129
20180620,600340    ,华夏幸福,0.0050
20180620,600690    ,青岛海尔,0.0090
20180620,600703    ,三安光电,-0.0088
20180620,600887    ,伊利股份,0.0284
20180620,601138    ,工业富联,-0.0226
20180620,601166    ,兴业银行,-0.0129
20180620,601186    ,中国铁建,-0.0047
20180620,601211    ,国泰君安,-0.0046
20180620,601288    ,农业银行,-0.0138
20180620,601328    ,交通银行,-0.0100
20180620,601336    ,新华保险,-0.0218
20180621,600016    ,民生银行,-0.0068
20180621,600309    ,万华化学,0.0278
20180621,600340    ,华夏幸福,-0.0092
20180621,600690    ,青岛海尔,0.0089
20180621,600703    ,三安光电,-0.0427
20180621,600887    ,伊利股份,0.0114
20180621,601138    ,工业富联,-0.0851
20180621,601166    ,兴业银行,-0.0026
20180621,601186    ,中国铁建,0.0023
20180621,601211    ,国泰君安,-0.0263
20180621,601288    ,农业银行,0.0028
20180621,601328    ,交通银行,-0.0017
20180621,601336    ,新华保险,-0.0303
20180622,600016    ,民生银行,-0.0014
20180622,600309    ,万华化学,0.0121
20180622,600340    ,华夏幸福,0.0182
20180622,600690    ,青岛海尔,-0.0015
20180622,600703    ,三安光电,0.0060
20180622,600887    ,伊利股份,0.0109
20180622,601138    ,工业富联,0.0303
20180622,601166    ,兴业银行,-0.0053
20180622,601186    ,中国铁建,0.0059
20180622,601211    ,国泰君安,0.0156
20180622,601288    ,农业银行,-0.0028
20180622,601328    ,交通银行,0.0000
20180622,601336    ,新华保险,-0.0042
20180625,600016    ,民生银行,-0.0180
20180625,600309    ,万华化学,-0.0557
20180625,600340    ,华夏幸福,-0.0259
20180625,600690    ,青岛海尔,0.0300
20180625,600703    ,三安光电,-0.0281
20180625,600887    ,伊利股份,-0.0293
20180625,601138    ,工业富联,-0.0272
20180625,601166    ,兴业银行,-0.0198
